x,y,prim,raw
8,27,LUT,SLICE_X8Y27
10,27,LUT,SLICE_X10Y27
11,27,LUT,SLICE_X11Y27
12,27,LUT,SLICE_X12Y27
13,27,LUT,SLICE_X13Y27
15,27,LUT,SLICE_X15Y27
17,27,LUT,SLICE_X17Y27
18,27,LUT,SLICE_X18Y27
21,27,LUT,SLICE_X21Y27
22,27,LUT,SLICE_X22Y27
23,27,LUT,SLICE_X23Y27
25,27,LUT,SLICE_X25Y27
26,27,LUT,SLICE_X26Y27
27,27,LUT,SLICE_X27Y27
30,27,LUT,SLICE_X30Y27
32,27,LUT,SLICE_X32Y27
33,27,LUT,SLICE_X33Y27
35,27,LUT,SLICE_X35Y27
36,27,LUT,SLICE_X36Y27
38,27,LUT,SLICE_X38Y27
41,27,LUT,SLICE_X41Y27
44,27,LUT,SLICE_X44Y27
46,27,LUT,SLICE_X46Y27
47,27,LUT,SLICE_X47Y27
0,26,LUT,SLICE_X0Y26
2,26,LUT,SLICE_X2Y26
3,26,LUT,SLICE_X3Y26
6,26,LUT,SLICE_X6Y26
7,26,LUT,SLICE_X7Y26
8,26,LUT,SLICE_X8Y26
10,26,LUT,SLICE_X10Y26
11,26,LUT,SLICE_X11Y26
12,26,LUT,SLICE_X12Y26
13,26,LUT,SLICE_X13Y26
15,26,LUT,SLICE_X15Y26
17,26,LUT,SLICE_X17Y26
18,26,LUT,SLICE_X18Y26
21,26,LUT,SLICE_X21Y26
22,26,LUT,SLICE_X22Y26
23,26,LUT,SLICE_X23Y26
25,26,LUT,SLICE_X25Y26
26,26,LUT,SLICE_X26Y26
27,26,LUT,SLICE_X27Y26
30,26,LUT,SLICE_X30Y26
32,26,LUT,SLICE_X32Y26
33,26,LUT,SLICE_X33Y26
35,26,LUT,SLICE_X35Y26
36,26,LUT,SLICE_X36Y26
38,26,LUT,SLICE_X38Y26
41,26,LUT,SLICE_X41Y26
44,26,LUT,SLICE_X44Y26
46,26,LUT,SLICE_X46Y26
47,26,LUT,SLICE_X47Y26
0,25,LUT,SLICE_X0Y25
2,25,LUT,SLICE_X2Y25
3,25,LUT,SLICE_X3Y25
6,25,LUT,SLICE_X6Y25
7,25,LUT,SLICE_X7Y25
8,25,LUT,SLICE_X8Y25
10,25,LUT,SLICE_X10Y25
11,25,LUT,SLICE_X11Y25
12,25,LUT,SLICE_X12Y25
13,25,LUT,SLICE_X13Y25
15,25,LUT,SLICE_X15Y25
17,25,LUT,SLICE_X17Y25
18,25,LUT,SLICE_X18Y25
21,25,LUT,SLICE_X21Y25
22,25,LUT,SLICE_X22Y25
23,25,LUT,SLICE_X23Y25
25,25,LUT,SLICE_X25Y25
26,25,LUT,SLICE_X26Y25
27,25,LUT,SLICE_X27Y25
30,25,LUT,SLICE_X30Y25
32,25,LUT,SLICE_X32Y25
33,25,LUT,SLICE_X33Y25
35,25,LUT,SLICE_X35Y25
36,25,LUT,SLICE_X36Y25
38,25,LUT,SLICE_X38Y25
41,25,LUT,SLICE_X41Y25
44,25,LUT,SLICE_X44Y25
46,25,LUT,SLICE_X46Y25
47,25,LUT,SLICE_X47Y25
0,24,LUT,SLICE_X0Y24
2,24,LUT,SLICE_X2Y24
3,24,LUT,SLICE_X3Y24
6,24,LUT,SLICE_X6Y24
7,24,LUT,SLICE_X7Y24
8,24,LUT,SLICE_X8Y24
10,24,LUT,SLICE_X10Y24
11,24,LUT,SLICE_X11Y24
12,24,LUT,SLICE_X12Y24
13,24,LUT,SLICE_X13Y24
15,24,LUT,SLICE_X15Y24
17,24,LUT,SLICE_X17Y24
18,24,LUT,SLICE_X18Y24
21,24,LUT,SLICE_X21Y24
22,24,LUT,SLICE_X22Y24
23,24,LUT,SLICE_X23Y24
25,24,LUT,SLICE_X25Y24
26,24,LUT,SLICE_X26Y24
27,24,LUT,SLICE_X27Y24
30,24,LUT,SLICE_X30Y24
32,24,LUT,SLICE_X32Y24
33,24,LUT,SLICE_X33Y24
35,24,LUT,SLICE_X35Y24
36,24,LUT,SLICE_X36Y24
38,24,LUT,SLICE_X38Y24
41,24,LUT,SLICE_X41Y24
44,24,LUT,SLICE_X44Y24
46,24,LUT,SLICE_X46Y24
47,24,LUT,SLICE_X47Y24
0,23,LUT,SLICE_X0Y23
2,23,LUT,SLICE_X2Y23
3,23,LUT,SLICE_X3Y23
6,23,LUT,SLICE_X6Y23
7,23,LUT,SLICE_X7Y23
8,23,LUT,SLICE_X8Y23
10,23,LUT,SLICE_X10Y23
11,23,LUT,SLICE_X11Y23
12,23,LUT,SLICE_X12Y23
13,23,LUT,SLICE_X13Y23
15,23,LUT,SLICE_X15Y23
17,23,LUT,SLICE_X17Y23
18,23,LUT,SLICE_X18Y23
21,23,LUT,SLICE_X21Y23
22,23,LUT,SLICE_X22Y23
23,23,LUT,SLICE_X23Y23
25,23,LUT,SLICE_X25Y23
26,23,LUT,SLICE_X26Y23
27,23,LUT,SLICE_X27Y23
30,23,LUT,SLICE_X30Y23
32,23,LUT,SLICE_X32Y23
33,23,LUT,SLICE_X33Y23
35,23,LUT,SLICE_X35Y23
36,23,LUT,SLICE_X36Y23
38,23,LUT,SLICE_X38Y23
41,23,LUT,SLICE_X41Y23
44,23,LUT,SLICE_X44Y23
46,23,LUT,SLICE_X46Y23
47,23,LUT,SLICE_X47Y23
0,22,LUT,SLICE_X0Y22
2,22,LUT,SLICE_X2Y22
3,22,LUT,SLICE_X3Y22
6,22,LUT,SLICE_X6Y22
7,22,LUT,SLICE_X7Y22
8,22,LUT,SLICE_X8Y22
10,22,LUT,SLICE_X10Y22
11,22,LUT,SLICE_X11Y22
12,22,LUT,SLICE_X12Y22
13,22,LUT,SLICE_X13Y22
15,22,LUT,SLICE_X15Y22
17,22,LUT,SLICE_X17Y22
18,22,LUT,SLICE_X18Y22
21,22,LUT,SLICE_X21Y22
22,22,LUT,SLICE_X22Y22
23,22,LUT,SLICE_X23Y22
25,22,LUT,SLICE_X25Y22
26,22,LUT,SLICE_X26Y22
27,22,LUT,SLICE_X27Y22
30,22,LUT,SLICE_X30Y22
32,22,LUT,SLICE_X32Y22
33,22,LUT,SLICE_X33Y22
35,22,LUT,SLICE_X35Y22
36,22,LUT,SLICE_X36Y22
38,22,LUT,SLICE_X38Y22
41,22,LUT,SLICE_X41Y22
44,22,LUT,SLICE_X44Y22
46,22,LUT,SLICE_X46Y22
47,22,LUT,SLICE_X47Y22
0,21,LUT,SLICE_X0Y21
2,21,LUT,SLICE_X2Y21
3,21,LUT,SLICE_X3Y21
6,21,LUT,SLICE_X6Y21
7,21,LUT,SLICE_X7Y21
8,21,LUT,SLICE_X8Y21
10,21,LUT,SLICE_X10Y21
11,21,LUT,SLICE_X11Y21
12,21,LUT,SLICE_X12Y21
13,21,LUT,SLICE_X13Y21
15,21,LUT,SLICE_X15Y21
17,21,LUT,SLICE_X17Y21
18,21,LUT,SLICE_X18Y21
21,21,LUT,SLICE_X21Y21
22,21,LUT,SLICE_X22Y21
23,21,LUT,SLICE_X23Y21
25,21,LUT,SLICE_X25Y21
26,21,LUT,SLICE_X26Y21
27,21,LUT,SLICE_X27Y21
30,21,LUT,SLICE_X30Y21
32,21,LUT,SLICE_X32Y21
33,21,LUT,SLICE_X33Y21
35,21,LUT,SLICE_X35Y21
36,21,LUT,SLICE_X36Y21
38,21,LUT,SLICE_X38Y21
41,21,LUT,SLICE_X41Y21
44,21,LUT,SLICE_X44Y21
46,21,LUT,SLICE_X46Y21
47,21,LUT,SLICE_X47Y21
0,20,LUT,SLICE_X0Y20
2,20,LUT,SLICE_X2Y20
3,20,LUT,SLICE_X3Y20
6,20,LUT,SLICE_X6Y20
7,20,LUT,SLICE_X7Y20
8,20,LUT,SLICE_X8Y20
10,20,LUT,SLICE_X10Y20
11,20,LUT,SLICE_X11Y20
12,20,LUT,SLICE_X12Y20
13,20,LUT,SLICE_X13Y20
15,20,LUT,SLICE_X15Y20
17,20,LUT,SLICE_X17Y20
18,20,LUT,SLICE_X18Y20
21,20,LUT,SLICE_X21Y20
22,20,LUT,SLICE_X22Y20
23,20,LUT,SLICE_X23Y20
25,20,LUT,SLICE_X25Y20
26,20,LUT,SLICE_X26Y20
27,20,LUT,SLICE_X27Y20
30,20,LUT,SLICE_X30Y20
32,20,LUT,SLICE_X32Y20
33,20,LUT,SLICE_X33Y20
35,20,LUT,SLICE_X35Y20
36,20,LUT,SLICE_X36Y20
38,20,LUT,SLICE_X38Y20
41,20,LUT,SLICE_X41Y20
44,20,LUT,SLICE_X44Y20
46,20,LUT,SLICE_X46Y20
47,20,LUT,SLICE_X47Y20
0,19,LUT,SLICE_X0Y19
2,19,LUT,SLICE_X2Y19
3,19,LUT,SLICE_X3Y19
6,19,LUT,SLICE_X6Y19
7,19,LUT,SLICE_X7Y19
8,19,LUT,SLICE_X8Y19
10,19,LUT,SLICE_X10Y19
11,19,LUT,SLICE_X11Y19
12,19,LUT,SLICE_X12Y19
13,19,LUT,SLICE_X13Y19
15,19,LUT,SLICE_X15Y19
17,19,LUT,SLICE_X17Y19
18,19,LUT,SLICE_X18Y19
21,19,LUT,SLICE_X21Y19
22,19,LUT,SLICE_X22Y19
23,19,LUT,SLICE_X23Y19
25,19,LUT,SLICE_X25Y19
26,19,LUT,SLICE_X26Y19
27,19,LUT,SLICE_X27Y19
30,19,LUT,SLICE_X30Y19
32,19,LUT,SLICE_X32Y19
33,19,LUT,SLICE_X33Y19
35,19,LUT,SLICE_X35Y19
36,19,LUT,SLICE_X36Y19
38,19,LUT,SLICE_X38Y19
41,19,LUT,SLICE_X41Y19
44,19,LUT,SLICE_X44Y19
46,19,LUT,SLICE_X46Y19
47,19,LUT,SLICE_X47Y19
0,18,LUT,SLICE_X0Y18
2,18,LUT,SLICE_X2Y18
3,18,LUT,SLICE_X3Y18
6,18,LUT,SLICE_X6Y18
7,18,LUT,SLICE_X7Y18
8,18,LUT,SLICE_X8Y18
10,18,LUT,SLICE_X10Y18
11,18,LUT,SLICE_X11Y18
12,18,LUT,SLICE_X12Y18
13,18,LUT,SLICE_X13Y18
15,18,LUT,SLICE_X15Y18
17,18,LUT,SLICE_X17Y18
18,18,LUT,SLICE_X18Y18
21,18,LUT,SLICE_X21Y18
22,18,LUT,SLICE_X22Y18
23,18,LUT,SLICE_X23Y18
25,18,LUT,SLICE_X25Y18
26,18,LUT,SLICE_X26Y18
27,18,LUT,SLICE_X27Y18
30,18,LUT,SLICE_X30Y18
32,18,LUT,SLICE_X32Y18
33,18,LUT,SLICE_X33Y18
35,18,LUT,SLICE_X35Y18
36,18,LUT,SLICE_X36Y18
38,18,LUT,SLICE_X38Y18
41,18,LUT,SLICE_X41Y18
44,18,LUT,SLICE_X44Y18
46,18,LUT,SLICE_X46Y18
47,18,LUT,SLICE_X47Y18
0,17,LUT,SLICE_X0Y17
2,17,LUT,SLICE_X2Y17
3,17,LUT,SLICE_X3Y17
6,17,LUT,SLICE_X6Y17
7,17,LUT,SLICE_X7Y17
8,17,LUT,SLICE_X8Y17
10,17,LUT,SLICE_X10Y17
11,17,LUT,SLICE_X11Y17
12,17,LUT,SLICE_X12Y17
13,17,LUT,SLICE_X13Y17
15,17,LUT,SLICE_X15Y17
17,17,LUT,SLICE_X17Y17
18,17,LUT,SLICE_X18Y17
21,17,LUT,SLICE_X21Y17
22,17,LUT,SLICE_X22Y17
23,17,LUT,SLICE_X23Y17
25,17,LUT,SLICE_X25Y17
26,17,LUT,SLICE_X26Y17
27,17,LUT,SLICE_X27Y17
30,17,LUT,SLICE_X30Y17
32,17,LUT,SLICE_X32Y17
33,17,LUT,SLICE_X33Y17
35,17,LUT,SLICE_X35Y17
36,17,LUT,SLICE_X36Y17
38,17,LUT,SLICE_X38Y17
41,17,LUT,SLICE_X41Y17
44,17,LUT,SLICE_X44Y17
46,17,LUT,SLICE_X46Y17
47,17,LUT,SLICE_X47Y17
0,16,LUT,SLICE_X0Y16
2,16,LUT,SLICE_X2Y16
3,16,LUT,SLICE_X3Y16
6,16,LUT,SLICE_X6Y16
7,16,LUT,SLICE_X7Y16
8,16,LUT,SLICE_X8Y16
10,16,LUT,SLICE_X10Y16
11,16,LUT,SLICE_X11Y16
12,16,LUT,SLICE_X12Y16
13,16,LUT,SLICE_X13Y16
15,16,LUT,SLICE_X15Y16
17,16,LUT,SLICE_X17Y16
18,16,LUT,SLICE_X18Y16
21,16,LUT,SLICE_X21Y16
22,16,LUT,SLICE_X22Y16
23,16,LUT,SLICE_X23Y16
25,16,LUT,SLICE_X25Y16
26,16,LUT,SLICE_X26Y16
27,16,LUT,SLICE_X27Y16
30,16,LUT,SLICE_X30Y16
32,16,LUT,SLICE_X32Y16
33,16,LUT,SLICE_X33Y16
35,16,LUT,SLICE_X35Y16
36,16,LUT,SLICE_X36Y16
38,16,LUT,SLICE_X38Y16
41,16,LUT,SLICE_X41Y16
44,16,LUT,SLICE_X44Y16
46,16,LUT,SLICE_X46Y16
47,16,LUT,SLICE_X47Y16
0,15,LUT,SLICE_X0Y15
2,15,LUT,SLICE_X2Y15
3,15,LUT,SLICE_X3Y15
6,15,LUT,SLICE_X6Y15
7,15,LUT,SLICE_X7Y15
8,15,LUT,SLICE_X8Y15
10,15,LUT,SLICE_X10Y15
11,15,LUT,SLICE_X11Y15
12,15,LUT,SLICE_X12Y15
13,15,LUT,SLICE_X13Y15
15,15,LUT,SLICE_X15Y15
17,15,LUT,SLICE_X17Y15
18,15,LUT,SLICE_X18Y15
21,15,LUT,SLICE_X21Y15
22,15,LUT,SLICE_X22Y15
23,15,LUT,SLICE_X23Y15
25,15,LUT,SLICE_X25Y15
26,15,LUT,SLICE_X26Y15
27,15,LUT,SLICE_X27Y15
30,15,LUT,SLICE_X30Y15
32,15,LUT,SLICE_X32Y15
33,15,LUT,SLICE_X33Y15
35,15,LUT,SLICE_X35Y15
36,15,LUT,SLICE_X36Y15
38,15,LUT,SLICE_X38Y15
41,15,LUT,SLICE_X41Y15
44,15,LUT,SLICE_X44Y15
46,15,LUT,SLICE_X46Y15
47,15,LUT,SLICE_X47Y15
0,14,LUT,SLICE_X0Y14
2,14,LUT,SLICE_X2Y14
3,14,LUT,SLICE_X3Y14
6,14,LUT,SLICE_X6Y14
7,14,LUT,SLICE_X7Y14
8,14,LUT,SLICE_X8Y14
10,14,LUT,SLICE_X10Y14
11,14,LUT,SLICE_X11Y14
12,14,LUT,SLICE_X12Y14
13,14,LUT,SLICE_X13Y14
15,14,LUT,SLICE_X15Y14
17,14,LUT,SLICE_X17Y14
18,14,LUT,SLICE_X18Y14
21,14,LUT,SLICE_X21Y14
22,14,LUT,SLICE_X22Y14
23,14,LUT,SLICE_X23Y14
25,14,LUT,SLICE_X25Y14
26,14,LUT,SLICE_X26Y14
27,14,LUT,SLICE_X27Y14
30,14,LUT,SLICE_X30Y14
32,14,LUT,SLICE_X32Y14
33,14,LUT,SLICE_X33Y14
35,14,LUT,SLICE_X35Y14
36,14,LUT,SLICE_X36Y14
38,14,LUT,SLICE_X38Y14
41,14,LUT,SLICE_X41Y14
44,14,LUT,SLICE_X44Y14
46,14,LUT,SLICE_X46Y14
47,14,LUT,SLICE_X47Y14
0,13,LUT,SLICE_X0Y13
2,13,LUT,SLICE_X2Y13
3,13,LUT,SLICE_X3Y13
6,13,LUT,SLICE_X6Y13
7,13,LUT,SLICE_X7Y13
8,13,LUT,SLICE_X8Y13
10,13,LUT,SLICE_X10Y13
11,13,LUT,SLICE_X11Y13
12,13,LUT,SLICE_X12Y13
13,13,LUT,SLICE_X13Y13
15,13,LUT,SLICE_X15Y13
17,13,LUT,SLICE_X17Y13
18,13,LUT,SLICE_X18Y13
21,13,LUT,SLICE_X21Y13
22,13,LUT,SLICE_X22Y13
23,13,LUT,SLICE_X23Y13
25,13,LUT,SLICE_X25Y13
26,13,LUT,SLICE_X26Y13
27,13,LUT,SLICE_X27Y13
30,13,LUT,SLICE_X30Y13
32,13,LUT,SLICE_X32Y13
33,13,LUT,SLICE_X33Y13
35,13,LUT,SLICE_X35Y13
36,13,LUT,SLICE_X36Y13
38,13,LUT,SLICE_X38Y13
41,13,LUT,SLICE_X41Y13
44,13,LUT,SLICE_X44Y13
46,13,LUT,SLICE_X46Y13
47,13,LUT,SLICE_X47Y13
0,12,LUT,SLICE_X0Y12
2,12,LUT,SLICE_X2Y12
3,12,LUT,SLICE_X3Y12
6,12,LUT,SLICE_X6Y12
7,12,LUT,SLICE_X7Y12
8,12,LUT,SLICE_X8Y12
10,12,LUT,SLICE_X10Y12
11,12,LUT,SLICE_X11Y12
12,12,LUT,SLICE_X12Y12
13,12,LUT,SLICE_X13Y12
15,12,LUT,SLICE_X15Y12
17,12,LUT,SLICE_X17Y12
18,12,LUT,SLICE_X18Y12
21,12,LUT,SLICE_X21Y12
22,12,LUT,SLICE_X22Y12
23,12,LUT,SLICE_X23Y12
25,12,LUT,SLICE_X25Y12
26,12,LUT,SLICE_X26Y12
27,12,LUT,SLICE_X27Y12
30,12,LUT,SLICE_X30Y12
32,12,LUT,SLICE_X32Y12
33,12,LUT,SLICE_X33Y12
35,12,LUT,SLICE_X35Y12
36,12,LUT,SLICE_X36Y12
38,12,LUT,SLICE_X38Y12
41,12,LUT,SLICE_X41Y12
44,12,LUT,SLICE_X44Y12
46,12,LUT,SLICE_X46Y12
47,12,LUT,SLICE_X47Y12
0,11,LUT,SLICE_X0Y11
2,11,LUT,SLICE_X2Y11
3,11,LUT,SLICE_X3Y11
6,11,LUT,SLICE_X6Y11
7,11,LUT,SLICE_X7Y11
8,11,LUT,SLICE_X8Y11
10,11,LUT,SLICE_X10Y11
11,11,LUT,SLICE_X11Y11
12,11,LUT,SLICE_X12Y11
13,11,LUT,SLICE_X13Y11
15,11,LUT,SLICE_X15Y11
17,11,LUT,SLICE_X17Y11
18,11,LUT,SLICE_X18Y11
21,11,LUT,SLICE_X21Y11
22,11,LUT,SLICE_X22Y11
23,11,LUT,SLICE_X23Y11
25,11,LUT,SLICE_X25Y11
26,11,LUT,SLICE_X26Y11
27,11,LUT,SLICE_X27Y11
30,11,LUT,SLICE_X30Y11
32,11,LUT,SLICE_X32Y11
33,11,LUT,SLICE_X33Y11
35,11,LUT,SLICE_X35Y11
36,11,LUT,SLICE_X36Y11
38,11,LUT,SLICE_X38Y11
41,11,LUT,SLICE_X41Y11
44,11,LUT,SLICE_X44Y11
46,11,LUT,SLICE_X46Y11
47,11,LUT,SLICE_X47Y11
0,10,LUT,SLICE_X0Y10
2,10,LUT,SLICE_X2Y10
3,10,LUT,SLICE_X3Y10
6,10,LUT,SLICE_X6Y10
7,10,LUT,SLICE_X7Y10
8,10,LUT,SLICE_X8Y10
10,10,LUT,SLICE_X10Y10
11,10,LUT,SLICE_X11Y10
12,10,LUT,SLICE_X12Y10
13,10,LUT,SLICE_X13Y10
15,10,LUT,SLICE_X15Y10
17,10,LUT,SLICE_X17Y10
18,10,LUT,SLICE_X18Y10
21,10,LUT,SLICE_X21Y10
22,10,LUT,SLICE_X22Y10
23,10,LUT,SLICE_X23Y10
25,10,LUT,SLICE_X25Y10
26,10,LUT,SLICE_X26Y10
27,10,LUT,SLICE_X27Y10
30,10,LUT,SLICE_X30Y10
32,10,LUT,SLICE_X32Y10
33,10,LUT,SLICE_X33Y10
35,10,LUT,SLICE_X35Y10
36,10,LUT,SLICE_X36Y10
38,10,LUT,SLICE_X38Y10
41,10,LUT,SLICE_X41Y10
44,10,LUT,SLICE_X44Y10
46,10,LUT,SLICE_X46Y10
47,10,LUT,SLICE_X47Y10
0,9,LUT,SLICE_X0Y9
2,9,LUT,SLICE_X2Y9
3,9,LUT,SLICE_X3Y9
6,9,LUT,SLICE_X6Y9
7,9,LUT,SLICE_X7Y9
8,9,LUT,SLICE_X8Y9
10,9,LUT,SLICE_X10Y9
11,9,LUT,SLICE_X11Y9
12,9,LUT,SLICE_X12Y9
13,9,LUT,SLICE_X13Y9
15,9,LUT,SLICE_X15Y9
17,9,LUT,SLICE_X17Y9
18,9,LUT,SLICE_X18Y9
21,9,LUT,SLICE_X21Y9
22,9,LUT,SLICE_X22Y9
23,9,LUT,SLICE_X23Y9
25,9,LUT,SLICE_X25Y9
26,9,LUT,SLICE_X26Y9
27,9,LUT,SLICE_X27Y9
30,9,LUT,SLICE_X30Y9
32,9,LUT,SLICE_X32Y9
33,9,LUT,SLICE_X33Y9
35,9,LUT,SLICE_X35Y9
36,9,LUT,SLICE_X36Y9
38,9,LUT,SLICE_X38Y9
41,9,LUT,SLICE_X41Y9
44,9,LUT,SLICE_X44Y9
46,9,LUT,SLICE_X46Y9
47,9,LUT,SLICE_X47Y9
0,8,LUT,SLICE_X0Y8
2,8,LUT,SLICE_X2Y8
3,8,LUT,SLICE_X3Y8
6,8,LUT,SLICE_X6Y8
7,8,LUT,SLICE_X7Y8
8,8,LUT,SLICE_X8Y8
10,8,LUT,SLICE_X10Y8
11,8,LUT,SLICE_X11Y8
12,8,LUT,SLICE_X12Y8
13,8,LUT,SLICE_X13Y8
15,8,LUT,SLICE_X15Y8
17,8,LUT,SLICE_X17Y8
18,8,LUT,SLICE_X18Y8
21,8,LUT,SLICE_X21Y8
22,8,LUT,SLICE_X22Y8
23,8,LUT,SLICE_X23Y8
25,8,LUT,SLICE_X25Y8
26,8,LUT,SLICE_X26Y8
27,8,LUT,SLICE_X27Y8
30,8,LUT,SLICE_X30Y8
32,8,LUT,SLICE_X32Y8
33,8,LUT,SLICE_X33Y8
35,8,LUT,SLICE_X35Y8
36,8,LUT,SLICE_X36Y8
38,8,LUT,SLICE_X38Y8
41,8,LUT,SLICE_X41Y8
44,8,LUT,SLICE_X44Y8
46,8,LUT,SLICE_X46Y8
47,8,LUT,SLICE_X47Y8
0,7,LUT,SLICE_X0Y7
2,7,LUT,SLICE_X2Y7
3,7,LUT,SLICE_X3Y7
6,7,LUT,SLICE_X6Y7
7,7,LUT,SLICE_X7Y7
8,7,LUT,SLICE_X8Y7
10,7,LUT,SLICE_X10Y7
11,7,LUT,SLICE_X11Y7
12,7,LUT,SLICE_X12Y7
13,7,LUT,SLICE_X13Y7
15,7,LUT,SLICE_X15Y7
17,7,LUT,SLICE_X17Y7
18,7,LUT,SLICE_X18Y7
21,7,LUT,SLICE_X21Y7
22,7,LUT,SLICE_X22Y7
23,7,LUT,SLICE_X23Y7
25,7,LUT,SLICE_X25Y7
26,7,LUT,SLICE_X26Y7
27,7,LUT,SLICE_X27Y7
30,7,LUT,SLICE_X30Y7
32,7,LUT,SLICE_X32Y7
33,7,LUT,SLICE_X33Y7
35,7,LUT,SLICE_X35Y7
36,7,LUT,SLICE_X36Y7
38,7,LUT,SLICE_X38Y7
41,7,LUT,SLICE_X41Y7
44,7,LUT,SLICE_X44Y7
46,7,LUT,SLICE_X46Y7
47,7,LUT,SLICE_X47Y7
0,6,LUT,SLICE_X0Y6
2,6,LUT,SLICE_X2Y6
3,6,LUT,SLICE_X3Y6
6,6,LUT,SLICE_X6Y6
7,6,LUT,SLICE_X7Y6
8,6,LUT,SLICE_X8Y6
10,6,LUT,SLICE_X10Y6
11,6,LUT,SLICE_X11Y6
12,6,LUT,SLICE_X12Y6
13,6,LUT,SLICE_X13Y6
15,6,LUT,SLICE_X15Y6
17,6,LUT,SLICE_X17Y6
18,6,LUT,SLICE_X18Y6
21,6,LUT,SLICE_X21Y6
22,6,LUT,SLICE_X22Y6
23,6,LUT,SLICE_X23Y6
25,6,LUT,SLICE_X25Y6
26,6,LUT,SLICE_X26Y6
27,6,LUT,SLICE_X27Y6
30,6,LUT,SLICE_X30Y6
32,6,LUT,SLICE_X32Y6
33,6,LUT,SLICE_X33Y6
35,6,LUT,SLICE_X35Y6
36,6,LUT,SLICE_X36Y6
38,6,LUT,SLICE_X38Y6
41,6,LUT,SLICE_X41Y6
44,6,LUT,SLICE_X44Y6
46,6,LUT,SLICE_X46Y6
47,6,LUT,SLICE_X47Y6
0,5,LUT,SLICE_X0Y5
2,5,LUT,SLICE_X2Y5
3,5,LUT,SLICE_X3Y5
6,5,LUT,SLICE_X6Y5
7,5,LUT,SLICE_X7Y5
8,5,LUT,SLICE_X8Y5
10,5,LUT,SLICE_X10Y5
11,5,LUT,SLICE_X11Y5
12,5,LUT,SLICE_X12Y5
13,5,LUT,SLICE_X13Y5
15,5,LUT,SLICE_X15Y5
17,5,LUT,SLICE_X17Y5
18,5,LUT,SLICE_X18Y5
21,5,LUT,SLICE_X21Y5
22,5,LUT,SLICE_X22Y5
23,5,LUT,SLICE_X23Y5
25,5,LUT,SLICE_X25Y5
26,5,LUT,SLICE_X26Y5
27,5,LUT,SLICE_X27Y5
30,5,LUT,SLICE_X30Y5
32,5,LUT,SLICE_X32Y5
33,5,LUT,SLICE_X33Y5
35,5,LUT,SLICE_X35Y5
36,5,LUT,SLICE_X36Y5
38,5,LUT,SLICE_X38Y5
41,5,LUT,SLICE_X41Y5
44,5,LUT,SLICE_X44Y5
46,5,LUT,SLICE_X46Y5
47,5,LUT,SLICE_X47Y5
0,4,LUT,SLICE_X0Y4
2,4,LUT,SLICE_X2Y4
3,4,LUT,SLICE_X3Y4
6,4,LUT,SLICE_X6Y4
7,4,LUT,SLICE_X7Y4
8,4,LUT,SLICE_X8Y4
10,4,LUT,SLICE_X10Y4
11,4,LUT,SLICE_X11Y4
12,4,LUT,SLICE_X12Y4
13,4,LUT,SLICE_X13Y4
15,4,LUT,SLICE_X15Y4
17,4,LUT,SLICE_X17Y4
18,4,LUT,SLICE_X18Y4
21,4,LUT,SLICE_X21Y4
22,4,LUT,SLICE_X22Y4
23,4,LUT,SLICE_X23Y4
25,4,LUT,SLICE_X25Y4
26,4,LUT,SLICE_X26Y4
27,4,LUT,SLICE_X27Y4
30,4,LUT,SLICE_X30Y4
32,4,LUT,SLICE_X32Y4
33,4,LUT,SLICE_X33Y4
35,4,LUT,SLICE_X35Y4
36,4,LUT,SLICE_X36Y4
38,4,LUT,SLICE_X38Y4
41,4,LUT,SLICE_X41Y4
44,4,LUT,SLICE_X44Y4
46,4,LUT,SLICE_X46Y4
47,4,LUT,SLICE_X47Y4
0,3,LUT,SLICE_X0Y3
2,3,LUT,SLICE_X2Y3
3,3,LUT,SLICE_X3Y3
6,3,LUT,SLICE_X6Y3
7,3,LUT,SLICE_X7Y3
8,3,LUT,SLICE_X8Y3
10,3,LUT,SLICE_X10Y3
11,3,LUT,SLICE_X11Y3
12,3,LUT,SLICE_X12Y3
13,3,LUT,SLICE_X13Y3
15,3,LUT,SLICE_X15Y3
17,3,LUT,SLICE_X17Y3
18,3,LUT,SLICE_X18Y3
21,3,LUT,SLICE_X21Y3
22,3,LUT,SLICE_X22Y3
23,3,LUT,SLICE_X23Y3
25,3,LUT,SLICE_X25Y3
26,3,LUT,SLICE_X26Y3
27,3,LUT,SLICE_X27Y3
30,3,LUT,SLICE_X30Y3
32,3,LUT,SLICE_X32Y3
33,3,LUT,SLICE_X33Y3
35,3,LUT,SLICE_X35Y3
36,3,LUT,SLICE_X36Y3
38,3,LUT,SLICE_X38Y3
41,3,LUT,SLICE_X41Y3
44,3,LUT,SLICE_X44Y3
46,3,LUT,SLICE_X46Y3
47,3,LUT,SLICE_X47Y3
0,2,LUT,SLICE_X0Y2
2,2,LUT,SLICE_X2Y2
3,2,LUT,SLICE_X3Y2
6,2,LUT,SLICE_X6Y2
7,2,LUT,SLICE_X7Y2
8,2,LUT,SLICE_X8Y2
10,2,LUT,SLICE_X10Y2
11,2,LUT,SLICE_X11Y2
12,2,LUT,SLICE_X12Y2
13,2,LUT,SLICE_X13Y2
15,2,LUT,SLICE_X15Y2
17,2,LUT,SLICE_X17Y2
18,2,LUT,SLICE_X18Y2
21,2,LUT,SLICE_X21Y2
22,2,LUT,SLICE_X22Y2
23,2,LUT,SLICE_X23Y2
